age,gender,degree,salary,tax
21,male,MA,7919,336.90000000000003
39,male,BA,8740,493.0
44,male,MBA,11104,965.8000000000002
20,male,MBA,7326,277.6
39,female,PhD,9653,675.6000000000001
54,male,PhD,14374,1713.5
27,female,None,3966,13.979999999999999
52,female,None,8632,471.4000000000001
54,female,BA,7838,328.8
57,female,PhD,13519,1499.75
52,female,None,7448,289.8
20,male,None,5000,45.0
40,male,BA,8228,390.6
24,male,BA,6427,187.7
46,female,BA,8640,473.0
48,female,PhD,10460,837.0
49,male,MA,12468,1238.6000000000001
59,male,BA,11847,1114.4
22,female,None,3384,0.0
43,male,MA,11682,1081.4
34,female,MBA,7062,251.20000000000005
50,male,MBA,10092,763.4000000000001
34,female,None,4554,31.619999999999997
32,male,MBA,8184,381.80000000000007
35,male,BA,8547,454.4000000000001
48,male,MBA,10020,749.0
21,male,BA,6236,168.60000000000002
35,male,PhD,11597,1064.4
48,male,MA,12314,1207.8000000000002
41,male,PhD,12133,1171.6000000000001
22,female,BA,4383,26.49
57,female,BA,8396,424.20000000000005
43,female,None,5622,107.20000000000002
34,male,BA,7677,312.70000000000005
59,female,None,8304,405.80000000000007
46,female,MBA,8996,544.2
58,male,None,12144,1173.8000000000002
57,female,PhD,13548,1507.0
52,male,BA,11566,1058.2
23,male,MBA,7009,245.90000000000003
21,female,PhD,6663,211.3
47,male,MBA,12390,1223.0
20,female,PhD,7504,295.40000000000003
37,male,None,7652,310.20000000000005
45,female,MA,10537,852.4000000000001
55,male,None,8850,515.0
25,female,MA,6992,244.20000000000005
28,male,MBA,7712,316.20000000000005
47,male,MA,12443,1233.6000000000001
59,female,None,9396,624.2
20,male,MA,8039,352.80000000000007
32,female,MBA,6500,195.0
33,male,PhD,10535,852.0
40,male,MA,11064,957.8000000000002
46,female,None,6120,157.0
49,male,MA,11489,1042.8000000000002
52,male,MBA,10378,820.6000000000001
38,female,BA,6743,219.3
46,female,PhD,10964,937.8000000000002
43,male,MA,11771,1099.2
31,male,BA,8211,387.20000000000005
40,male,MBA,10586,862.2
46,female,None,6068,151.8
55,female,PhD,11107,966.4000000000001
33,female,PhD,8879,520.8
24,male,BA,6265,171.5
40,female,BA,7728,317.8
23,male,MA,8690,483.0
38,female,BA,6119,156.90000000000003
38,male,MBA,10558,856.6000000000001
58,female,PhD,12192,1183.4
40,male,BA,9193,583.6000000000001
23,male,MBA,7129,257.90000000000003
49,female,BA,8024,349.80000000000007
30,male,MBA,9042,553.4000000000001
56,male,None,10040,753.0
22,male,BA,6269,171.90000000000003
47,female,MA,9150,575.0
44,female,MA,8739,492.79999999999995
24,female,None,3440,0.0
49,male,MA,11561,1057.2
42,female,None,7268,271.8
26,male,BA,7163,261.3
59,female,BA,8567,458.4000000000001
57,female,None,8476,440.20000000000005
41,female,MBA,7833,328.3
35,female,None,5505,95.5
20,male,BA,5814,126.4
27,male,MBA,8376,420.20000000000005
29,male,None,5927,137.70000000000002
57,male,MA,13019,1374.75
32,male,MBA,9590,663.0
23,male,MBA,7149,259.90000000000003
59,male,MA,12776,1314.0
28,male,MBA,8664,477.79999999999995
38,male,MA,10904,925.8000000000002
28,male,MBA,7900,335.0
44,female,MA,9135,572.0
47,female,MBA,7708,315.8
28,female,PhD,8416,428.20000000000005
31,male,MBA,8562,457.4000000000001
21,female,MBA,4894,41.82
47,female,MA,10032,751.4000000000001
26,male,BA,6640,209.0
28,female,MBA,6214,166.40000000000003
27,female,MBA,5961,141.10000000000002
37,male,MBA,10074,759.8000000000002
54,male,PhD,15324,1951.0
56,male,BA,11920,1129.0
35,male,MBA,9940,733.0
43,male,PhD,11636,1072.2
58,female,BA,10016,748.2
53,male,BA,11469,1038.8000000000002
35,female,BA,6963,241.3
24,male,MA,8754,495.79999999999995
36,male,None,7896,334.6
21,female,BA,3996,14.879999999999999
56,female,MBA,10700,885.0
20,female,MBA,5076,52.60000000000002
49,male,MA,12928,1352.0
34,female,PhD,9134,571.8
59,male,MBA,12920,1350.0
39,female,MA,9392,623.4000000000001
22,male,MBA,7018,246.8
49,male,None,9843,713.6000000000001
30,female,None,4500,30.0
56,female,BA,10153,775.6000000000001
28,male,MA,8747,494.4000000000001
31,female,BA,4956,43.68
54,male,BA,11334,1011.8000000000002
27,female,MBA,5648,109.80000000000001
23,male,BA,6498,194.8
30,female,BA,5276,72.60000000000002
52,male,MA,13700,1545.0
24,female,MBA,5910,136.0
43,male,None,8151,375.20000000000005
51,female,BA,7436,288.6
22,female,None,3326,0.0
57,male,PhD,13670,1537.5
59,female,MA,13353,1458.25
23,male,BA,6506,195.60000000000002
36,male,None,7064,251.40000000000003
27,female,BA,4941,43.23
44,male,PhD,11964,1137.8000000000002
20,male,MA,7949,339.90000000000003
59,female,MA,13182,1415.5
24,male,BA,6356,180.60000000000002
39,female,None,6021,147.10000000000002
40,male,MBA,9734,691.8000000000002
32,female,None,4980,44.4
24,male,MBA,7344,279.40000000000003
41,male,MA,11381,1021.2
36,male,BA,8809,506.79999999999995
24,female,PhD,7400,285.0
51,male,PhD,14829,1827.25
32,male,PhD,10472,839.4000000000001
43,female,MA,9411,627.2
32,male,BA,8139,372.80000000000007
50,female,BA,8371,419.20000000000005
22,male,MA,8701,485.20000000000005
40,male,None,7120,257.0
50,female,BA,8004,345.80000000000007
32,male,PhD,10416,828.2
58,male,PhD,15322,1950.5
47,female,None,6888,233.8
37,male,None,7720,317.0
45,female,MBA,9331,611.2
23,female,MBA,5317,76.70000000000002
44,male,BA,9291,603.2
27,male,MA,9348,614.6000000000001
48,female,None,8572,459.4000000000001
54,male,PhD,15598,2019.5
55,female,None,9650,675.0
43,female,BA,6793,224.3
51,female,PhD,11407,1026.4
41,female,BA,8108,366.6
26,male,MBA,8056,356.20000000000005
29,male,None,6584,203.40000000000003
39,male,MBA,10685,882.0
29,male,None,6062,151.2
32,female,BA,5384,83.4
50,female,MA,11583,1061.6000000000001
31,male,MA,9888,722.6000000000001
41,female,BA,7413,286.3
44,male,MBA,9732,691.4000000000001
40,female,MA,8889,522.8
33,male,MBA,9189,582.8
25,male,None,5830,128.0
49,female,MBA,10464,837.8000000000002
44,male,BA,10287,802.4000000000001
47,female,MBA,8198,384.6
50,male,MBA,10654,875.8000000000002
52,male,MBA,10900,925.0
36,male,BA,7682,313.20000000000005
45,female,MBA,9143,573.6000000000001
21,female,MBA,5291,74.10000000000002
42,female,MA,10348,814.6000000000001
58,male,None,10890,923.0
41,male,MA,10214,787.8000000000002
42,female,PhD,10840,913.0
57,male,PhD,13138,1404.5
37,female,MA,7778,322.8
35,male,BA,8490,443.0
50,male,MBA,12584,1266.0
57,male,MA,14593,1768.25
39,female,None,5147,59.70000000000002
25,male,MBA,7582,303.20000000000005
49,male,MBA,11288,1002.6000000000001
45,female,BA,8507,446.4000000000001
53,female,MBA,9028,550.6000000000001
45,male,MA,10971,939.2
29,male,BA,7389,283.90000000000003
20,male,BA,5995,144.5
52,female,BA,9302,605.4000000000001
46,male,PhD,11578,1060.6000000000001
54,male,None,8842,513.4000000000001
20,male,MBA,7034,248.40000000000003
52,male,BA,9740,693.0
59,male,PhD,13154,1408.5
50,male,MA,11108,966.6000000000001
20,male,PhD,9436,632.2
24,female,BA,4601,33.03
37,male,MBA,10101,765.2
58,male,None,12524,1251.0
26,female,MBA,5860,131.0
26,female,PhD,8182,381.4000000000001
55,male,MBA,13059,1384.75
29,male,MBA,8908,526.6000000000001
56,female,None,7932,338.20000000000005
55,male,PhD,12810,1322.5
36,male,BA,8967,538.4000000000001
55,male,BA,12209,1186.8000000000002
55,male,MA,13691,1542.75
37,female,PhD,8716,488.20000000000005
36,female,MA,9437,632.4000000000001
47,female,MBA,9843,713.6000000000001
46,male,MBA,11640,1073.0
23,male,PhD,9359,616.8
48,male,MA,12555,1258.75
26,male,MBA,8006,346.20000000000005
20,female,PhD,6992,244.20000000000005
49,female,MBA,9682,681.4000000000001
42,male,None,8916,528.2
59,female,MBA,11462,1037.4
24,female,PhD,8008,346.6
51,female,MBA,8698,484.60000000000014
30,female,MA,7394,284.40000000000003
25,female,MBA,5739,118.9
49,male,MBA,10729,890.8000000000002
47,female,PhD,11086,962.2
57,male,BA,9883,721.6000000000001
49,male,None,10655,876.0
45,male,PhD,11110,967.0
38,female,None,5232,68.20000000000002
21,male,BA,6213,166.3
27,female,None,3833,9.99
34,female,MBA,7666,311.6
59,male,None,10031,751.2
46,female,BA,9312,607.4000000000001
42,female,MBA,7548,299.8
22,female,PhD,6700,215.0
28,female,None,4112,18.36
57,female,None,8809,506.79999999999995
47,male,BA,9575,660.0
34,female,MA,7674,312.40000000000003
33,female,MBA,7135,258.5
49,female,MBA,8961,537.2
50,female,None,8730,491.0
25,male,None,5740,119.0
20,female,PhD,6984,243.40000000000003
41,male,PhD,12483,1241.6000000000001
57,male,MA,13077,1389.25
42,male,PhD,11240,993.0
48,male,BA,10102,765.4000000000001
38,male,MBA,9484,641.8
41,male,None,7583,303.3
46,male,MA,12058,1156.6000000000001
57,female,BA,9152,575.4000000000001
27,male,BA,6868,231.8
59,male,MBA,13165,1411.25
58,female,MA,10670,879.0
38,male,PhD,11544,1053.8000000000002
46,female,PhD,11056,956.2
26,female,BA,4743,37.29
29,male,MBA,8708,486.60000000000014
39,male,None,8306,406.20000000000005
39,female,BA,6261,171.10000000000002
47,male,BA,8819,508.79999999999995
20,male,PhD,9204,585.8
22,male,MBA,6934,238.40000000000003
24,male,PhD,8968,538.6000000000001
32,female,MBA,6436,188.60000000000002
23,female,MA,6126,157.60000000000002
23,male,None,5483,93.30000000000001
43,male,BA,10068,758.6000000000001
55,female,BA,8976,540.2
50,female,None,8850,515.0
40,male,MBA,9328,610.6000000000001
58,male,MBA,12550,1257.5
44,female,PhD,11160,977.0
59,male,PhD,15946,2106.5
36,male,BA,8469,438.80000000000007
28,male,PhD,9624,669.8
52,female,BA,9316,608.2
26,male,None,5960,141.0
24,male,MA,8294,403.80000000000007
29,female,PhD,8553,455.6
51,female,None,6503,195.3
34,female,BA,5758,120.80000000000001
38,male,BA,9455,636.0
49,female,MA,11062,957.4000000000001
39,female,MA,8775,500.0
37,male,MA,9842,713.4000000000001
25,male,None,5890,134.0
22,female,MBA,5616,106.60000000000002
34,male,BA,8211,387.20000000000005
41,male,PhD,11395,1024.0
57,female,MA,10537,852.4000000000001
48,female,MA,10769,898.8000000000002
31,male,BA,7162,261.20000000000005
43,male,MA,10552,855.4000000000001
51,female,MA,11177,980.4000000000001
42,female,MBA,7542,299.20000000000005
33,male,MBA,8446,434.20000000000005
58,female,MBA,12018,1148.6000000000001
29,female,MBA,6330,178.0
43,female,None,5760,121.0
41,male,None,9074,559.8
26,male,None,5792,124.20000000000002
40,male,None,8680,481.0
28,male,PhD,9812,707.4000000000001
23,male,PhD,10340,813.0
38,male,PhD,11988,1142.6000000000001
58,male,MBA,12362,1217.4
40,female,BA,6366,181.60000000000002
38,male,PhD,12570,1262.5
49,male,BA,9539,652.8
28,male,BA,7265,271.5
58,female,None,10562,857.4000000000001
51,female,MBA,10851,915.2
44,male,None,7424,287.40000000000003
31,female,MA,7596,304.6
33,female,MBA,6443,189.3
58,female,MBA,10142,773.4000000000001
48,female,BA,6795,224.5
20,female,BA,3996,14.879999999999999
43,female,MA,8926,530.2
34,male,BA,8801,505.20000000000005
45,female,None,6250,170.0
49,female,BA,8591,463.20000000000005
27,female,PhD,7658,310.8
28,male,MA,9360,617.0
27,female,None,4071,17.13
52,female,BA,8424,429.80000000000007
41,female,MBA,7657,310.70000000000005
40,female,MBA,8052,355.4000000000001
20,male,MBA,7142,259.20000000000005
28,female,PhD,9096,564.2
43,female,MBA,8533,451.6
24,male,None,5444,89.4
48,male,MA,12424,1229.8000000000002
32,female,MA,7710,316.0
32,female,PhD,9152,575.4000000000001
55,female,PhD,13062,1385.5
47,male,MBA,10241,793.2
22,female,PhD,7934,338.40000000000003
29,female,BA,5265,71.5
57,male,PhD,15326,1951.5
30,male,MA,9355,616.0
38,male,None,8330,411.0
58,male,PhD,12718,1299.5
40,male,PhD,11788,1102.6000000000001
42,male,MA,11522,1049.4
43,female,MA,10014,747.8000000000002
21,female,MA,6632,208.20000000000005
22,male,None,5218,66.80000000000001
32,male,None,7388,283.8
58,male,PhD,16092,2143.0
57,female,BA,10226,790.2
22,female,None,3374,0.0
46,female,MA,11271,999.2
20,female,PhD,6428,187.8
48,male,MBA,12098,1164.6000000000001
34,female,BA,6718,216.8
29,male,None,6251,170.10000000000002
24,female,MA,6917,236.70000000000005
42,female,BA,7621,307.1
27,male,MA,8547,454.4000000000001
21,male,None,5150,60.0
47,female,MBA,8365,418.0
29,male,MA,9062,557.4000000000001
29,female,None,4197,20.91
40,female,MBA,7072,252.20000000000005
42,male,None,7398,284.8
25,male,MA,9060,557.0
35,female,PhD,9646,674.2
42,female,None,5574,102.4
48,male,None,7884,333.40000000000003
24,male,MA,9040,553.0
46,female,None,6068,151.8
49,female,None,7002,245.20000000000005
34,female,None,5268,71.80000000000001
58,female,MBA,9792,703.4000000000001
46,male,None,9160,577.0
52,female,BA,7712,316.20000000000005
30,female,BA,5209,65.9
51,male,PhD,13068,1387.0
28,female,PhD,9080,561.0
30,female,PhD,8220,389.0
53,female,BA,8197,384.4000000000001
49,male,None,9698,684.6000000000001
33,female,PhD,9124,569.8
31,male,BA,7154,260.40000000000003
28,male,PhD,9696,684.2
40,male,BA,9773,699.6000000000001
34,female,BA,5670,112.0
34,male,PhD,10972,939.4000000000001
33,female,None,4521,30.63
23,female,BA,4630,33.9
31,male,PhD,10527,850.4000000000001
41,male,MA,10154,775.8000000000002
32,male,MBA,9092,563.4000000000001
54,male,BA,10678,880.6000000000001
20,female,MBA,5150,60.0
52,female,MBA,11674,1079.8000000000002
55,male,MBA,12579,1264.75
30,female,MA,8486,442.20000000000005
40,male,MBA,9400,625.0
39,male,MBA,10489,842.8000000000002
45,female,MBA,8625,470.0
32,male,PhD,10564,857.8000000000002
32,female,PhD,9004,545.8
50,male,BA,9828,710.6000000000001
58,male,PhD,15508,1997.0
37,female,PhD,10489,842.8000000000002
47,male,MA,10577,860.4000000000001
54,male,BA,11574,1059.8000000000002
59,female,PhD,12462,1237.4
20,female,PhD,6496,194.60000000000002
41,female,MBA,7467,291.70000000000005
29,female,BA,5071,52.10000000000002
22,male,MBA,7314,276.40000000000003
26,female,PhD,7516,296.6
34,male,PhD,11426,1030.2
23,female,None,3306,0.0
23,male,MA,8696,484.20000000000005
46,male,BA,10829,910.8000000000002
59,male,None,9992,743.4000000000001
20,female,PhD,7048,249.8
37,male,None,7941,339.1
54,female,None,9460,637.0
45,female,MA,9265,598.0
55,female,PhD,11346,1014.2
49,female,PhD,10463,837.6000000000001
51,female,BA,8130,371.0
31,female,None,4419,27.57
50,female,BA,9759,696.8000000000002
38,female,MBA,8336,412.20000000000005
57,male,BA,10161,777.2
27,male,MBA,8161,377.20000000000005
42,male,PhD,12608,1272.0
28,male,BA,7033,248.3
29,female,PhD,8788,502.60000000000014
56,female,MBA,8708,486.60000000000014
33,female,PhD,9742,693.4000000000001
56,female,MBA,9372,619.4000000000001
38,female,BA,6044,149.4
51,female,PhD,10421,829.2
54,female,None,8236,392.20000000000005
47,male,MBA,10961,937.2
26,male,BA,6864,231.40000000000003
32,male,None,6428,187.8
47,male,PhD,12616,1274.0
37,male,MBA,9616,668.2
39,male,None,7888,333.8
46,female,PhD,12402,1225.4
48,male,MA,11011,947.2
59,male,MA,13856,1584.0
29,female,PhD,8030,351.0
27,female,MA,6576,202.60000000000002
59,female,PhD,11080,961.0
50,male,MBA,12648,1282.0
24,female,PhD,8156,376.20000000000005
41,male,PhD,11777,1100.4
57,female,BA,7768,321.8
51,female,BA,8359,416.80000000000007
54,female,None,7148,259.8
56,female,MA,10101,765.2
53,male,MBA,10421,829.2
40,male,None,8600,465.0
35,female,MA,7767,321.70000000000005
46,male,BA,8928,530.6000000000001
43,male,MBA,11495,1044.0
43,male,MA,12032,1151.4
38,male,MBA,10136,772.2
55,male,MA,14545,1756.25
24,male,BA,6635,208.5
56,female,BA,8916,528.2
48,male,MBA,10632,871.4000000000001
39,male,PhD,12850,1332.5
43,female,None,7232,268.20000000000005
27,male,None,5903,135.3
35,male,BA,7545,299.5
25,male,MA,8567,458.4000000000001
34,female,MA,8289,402.80000000000007
51,male,PhD,13703,1545.75
27,male,MBA,7631,308.1
35,female,None,5580,103.0
25,female,BA,4711,36.33
56,female,MBA,9662,677.4000000000001
49,female,PhD,11364,1017.8000000000002
40,male,BA,9483,641.6000000000001
41,male,MBA,8906,526.2
26,female,MA,6135,158.5
23,female,PhD,7133,258.3
49,female,BA,9673,679.6000000000001
47,female,PhD,10320,809.0
58,male,BA,12931,1352.75
35,female,None,5910,136.0
21,male,MA,8605,466.0
31,male,MA,9258,596.6000000000001
25,female,MBA,5672,112.20000000000002
52,male,MBA,12390,1223.0
28,male,BA,7178,262.8
39,male,MBA,10241,793.2
27,female,BA,5289,73.9
31,female,BA,5580,103.0
53,female,None,9204,585.8
39,female,MA,8756,496.20000000000005
42,female,BA,7522,297.20000000000005
47,male,PhD,12670,1287.5
56,female,PhD,13536,1504.0
46,male,MA,13213,1423.25
36,female,PhD,9444,633.8
50,male,MBA,11904,1125.8000000000002
28,male,MA,10006,746.2
32,male,PhD,11108,966.6000000000001
26,male,PhD,10286,802.2
35,female,None,4950,43.5
50,female,MBA,8790,503.0
23,male,MA,7889,333.90000000000003
57,female,PhD,11481,1041.2
41,male,None,8927,530.4000000000001
29,female,MA,7596,304.6
29,female,MA,6966,241.60000000000002
31,male,MBA,8370,419.0
46,female,None,5652,110.20000000000002
48,male,PhD,12996,1369.0
42,female,MA,9085,562.0
29,female,None,4026,15.78
44,male,PhD,12852,1333.0
42,female,PhD,10722,889.4000000000001
46,male,MA,11718,1088.6000000000001
22,male,None,5290,74.0
43,male,MA,11920,1129.0
23,male,None,5342,79.20000000000002
46,male,BA,8873,519.6000000000001
55,female,PhD,11399,1024.8000000000002
59,female,PhD,13462,1485.5
40,male,None,7540,299.0
24,female,MA,6580,203.0
24,male,PhD,9008,546.6000000000001
43,male,PhD,13189,1417.25
41,female,None,5289,73.9
33,female,MBA,6735,218.5
25,female,PhD,7661,311.1
52,female,PhD,11232,991.4000000000001
40,female,MBA,7828,327.8
46,female,BA,8025,350.0
21,male,None,5128,57.80000000000001
52,female,MA,10698,884.6000000000001
45,male,BA,9617,668.4000000000001
36,male,None,6968,241.8
22,female,MBA,4992,44.76
46,male,MA,12949,1357.25
45,female,MA,10429,830.8000000000002
44,male,None,8936,532.2
33,female,MA,7209,265.90000000000003
34,male,PhD,11366,1018.2
53,male,None,9026,550.2
20,male,MBA,7312,276.20000000000005
24,male,None,5528,97.80000000000001
39,female,BA,7301,275.1
49,male,MA,11410,1027.0
31,male,PhD,11237,992.4000000000001
33,male,MA,9605,666.0
32,male,None,7064,251.40000000000003
24,male,PhD,9516,648.2
54,male,MBA,12514,1248.5
33,male,BA,7253,270.3
42,female,None,6454,190.40000000000003
20,male,BA,5878,132.8
53,female,BA,8593,463.6
48,female,MA,10390,823.0
33,female,BA,6643,209.3
47,female,MA,10524,849.8000000000002
57,female,PhD,12186,1182.2
20,male,None,5000,45.0
45,male,None,8300,405.0
40,female,MA,9040,553.0
29,female,MBA,6189,163.90000000000003
31,female,MA,8192,383.4000000000001
29,female,None,3918,12.54
24,male,None,5704,115.4
51,female,None,8146,374.20000000000005
29,female,MA,6879,232.90000000000003
50,male,BA,11257,996.4000000000001
29,male,MA,9638,672.6000000000001
48,male,MA,12007,1146.4
37,male,MBA,9324,609.8
27,male,MA,8830,511.0
21,male,BA,6072,152.2
32,female,MA,8061,357.20000000000005
40,male,BA,9271,599.2
49,female,PhD,11179,980.8000000000002
52,male,BA,10523,849.6000000000001
35,female,MBA,6366,181.60000000000002
28,female,None,3968,14.04
33,female,MA,7942,339.20000000000005
47,male,BA,10040,753.0
57,male,None,10217,788.4000000000001
27,male,MA,8828,510.60000000000014
30,male,BA,7256,270.6
50,female,None,7200,265.0
53,male,BA,10043,753.6000000000001
44,male,MA,12089,1162.8000000000002
46,male,None,9862,717.4000000000001
47,male,MBA,9639,672.8
54,male,None,9454,635.8
59,male,PhD,15096,1894.0
52,female,BA,9749,694.8000000000002
40,male,None,7020,247.0
34,female,None,5128,57.80000000000001
29,female,None,4548,31.439999999999998
52,female,MBA,9826,710.2
43,male,MA,12212,1187.4
38,male,PhD,11394,1023.8000000000002
22,female,PhD,7482,293.20000000000005
59,female,BA,9333,611.6000000000001
22,female,None,3236,0.0
34,male,MBA,8496,444.20000000000005
48,male,PhD,14932,1853.0
44,male,BA,8968,538.6000000000001
